buyer_time,buyer_level,buyer_addr,buyer_device
2012-02-10 13:06 购买,金牌会员,福建,
2012-01-09 22:28 购买,钻石会员,北京,
2012-03-29 21:58 购买,钻石会员,北京,
2012-01-15 17:35 购买,钻石会员,北京,
2012-04-08 09:41 购买,铜牌会员,江苏,
2012-03-20 16:00 购买,金牌会员,浙江,
2012-03-30 08:54 购买,钻石会员,山东,
2012-04-01 19:36 购买,钻石会员,上海,
2012-04-05 20:29 购买,钻石会员,江苏,
2011-12-24 10:33 购买,铜牌会员,浙江,
2012-03-26 12:16 购买,钻石会员,江苏,
2012-03-30 21:09 购买,钻石会员,江苏,来自京东iPhone客户端
2012-02-19 13:39 购买,钻石会员,四川,
2012-01-21 10:52 购买,金牌会员,湖北,
2012-04-03 22:08 购买,钻石会员,上海,
2012-03-22 11:34 购买,钻石会员,安徽,
2012-03-12 11:55 购买,钻石会员,上海,
2012-03-01 21:58 购买,银牌会员,北京,
2012-03-23 16:48 购买,钻石会员,北京,
2012-03-23 23:49 购买,钻石会员,内蒙古,
2011-12-23 12:01 购买,银牌会员,安徽,
2012-03-13 09:07 购买,金牌会员,北京,
2012-03-29 18:57 购买,金牌会员,北京,
2012-03-31 17:53 购买,钻石会员,北京,
2012-03-23 17:46 购买,银牌会员,北京,
2012-03-30 22:51 购买,铜牌会员,江苏,
2012-03-20 10:34 购买,钻石会员,北京,
2012-03-26 13:44 购买,金牌会员,贵州,
2012-03-27 13:57 购买,金牌会员,山东,
2012-01-20 19:34 购买,铜牌会员,重庆,
2012-03-21 21:38 购买,钻石会员,黑龙江,
2012-03-21 16:15 购买,钻石会员,广东,
2012-03-19 18:30 购买,钻石会员,上海,
2012-03-26 19:33 购买,银牌会员,江苏,
2012-03-20 09:56 购买,金牌会员,北京,
2012-03-21 19:00 购买,铜牌会员,重庆,
2012-03-26 19:50 购买,金牌会员,江苏,
2012-03-22 14:24 购买,银牌会员,北京,
2012-02-07 14:17 购买,金牌会员,江苏,
2012-01-26 20:37 购买,钻石会员,山东,
2012-03-07 22:26 购买,钻石会员,广东,
2012-03-24 20:02 购买,钻石会员,北京,
2012-03-20 12:52 购买,钻石会员,北京,
2012-03-23 17:00 购买,钻石会员,北京,
2012-03-21 11:58 购买,钻石会员,江苏,
2012-03-22 17:05 购买,金牌会员,四川,
2012-03-22 11:50 购买,银牌会员,江苏,
2012-01-17 16:57 购买,金牌会员,内蒙古,
2012-03-11 22:32 购买,银牌会员,江苏,
2012-03-19 20:45 购买,钻石会员,吉林,
2012-03-20 19:54 购买,铜牌会员,天津,
2012-03-14 21:34 购买,钻石会员,广东,
2012-03-15 13:18 购买,铜牌会员,黑龙江,
2012-03-18 09:22 购买,钻石会员,广东,
2011-11-02 11:09 购买,银牌会员,山东,
2012-03-09 08:45 购买,金牌会员,黑龙江,
2012-03-18 12:06 购买,钻石会员,北京,
2012-03-13 22:37 购买,铜牌会员,河南,
2012-03-10 11:08 购买,钻石会员,四川,
2011-11-01 11:01 购买,钻石会员,北京,
2012-03-10 15:04 购买,钻石会员,天津,
2012-01-24 15:41 购买,金牌会员,河北,
2012-03-15 20:30 购买,钻石会员,上海,
2012-02-05 15:50 购买,铜牌会员,山东,
2012-03-16 20:08 购买,钻石会员,北京,
2012-03-05 18:03 购买,铜牌会员,辽宁,
2012-03-15 13:42 购买,钻石会员,福建,
2012-01-28 18:12 购买,金牌会员,上海,
2012-03-11 20:15 购买,钻石会员,上海,来自京东Android客户端
2012-02-13 20:10 购买,金牌会员,江苏,来自京东iPhone客户端
2012-03-03 14:46 购买,钻石会员,浙江,
2012-01-19 10:55 购买,金牌会员,江苏,
2012-03-12 15:21 购买,钻石会员,江苏,
2012-03-08 14:38 购买,钻石会员,黑龙江,
2012-03-12 18:45 购买,金牌会员,北京,
2012-03-13 19:19 购买,铜牌会员,安徽,
2012-03-09 12:26 购买,金牌会员,北京,
2012-03-08 22:58 购买,银牌会员,江西,
2012-03-05 11:10 购买,钻石会员,广西,
2012-02-06 15:02 购买,银牌会员,广东,
2012-03-11 14:33 购买,钻石会员,江苏,
2012-03-06 23:21 购买,银牌会员,广东,
2012-01-28 20:15 购买,银牌会员,北京,
2012-03-07 12:59 购买,银牌会员,江苏,
2012-03-09 23:59 购买,钻石会员,天津,
2012-03-10 23:23 购买,金牌会员,重庆,
2012-03-05 21:00 购买,金牌会员,上海,
2012-03-02 16:14 购买,钻石会员,湖北,
2012-03-09 22:56 购买,钻石会员,江苏,
2012-03-10 16:26 购买,钻石会员,北京,
2012-03-08 08:51 购买,铜牌会员,广东,
2011-11-01 13:15 购买,钻石会员,北京,
2011-12-29 13:29 购买,金牌会员,天津,
2012-02-09 07:16 购买,铜牌会员,上海,
2011-11-09 22:53 购买,金牌会员,北京,
2012-01-13 22:47 购买,银牌会员,山东,来自京东Android客户端
2012-03-04 22:41 购买,钻石会员,北京,
2012-02-21 00:38 购买,钻石会员,北京,
2011-12-24 15:52 购买,金牌会员,陕西,
2012-03-05 10:46 购买,钻石会员,广东,
2012-03-01 22:13 购买,金牌会员,山东,
2012-01-31 22:57 购买,钻石会员,江苏,
2012-02-04 00:24 购买,钻石会员,北京,
2012-01-29 17:32 购买,钻石会员,吉林,
2012-03-01 19:40 购买,钻石会员,吉林,
2011-11-21 10:11 购买,金牌会员,广西,
2012-02-21 07:57 购买,钻石会员,北京,
2012-01-09 19:40 购买,银牌会员,江苏,
2012-01-17 14:42 购买,银牌会员,江苏,
2012-02-19 23:03 购买,金牌会员,天津,
2012-01-13 13:33 购买,钻石会员,北京,
2012-02-11 20:22 购买,金牌会员,江苏,
2012-03-02 23:13 购买,铜牌会员,辽宁,
2011-11-02 12:03 购买,银牌会员,福建,
2011-12-31 10:26 购买,钻石会员,北京,
2012-02-04 14:29 购买,钻石会员,上海,
2012-02-17 21:17 购买,钻石会员,四川,
2012-02-29 22:45 购买,钻石会员,四川,
2011-12-06 18:13 购买,金牌会员,江苏,
2012-02-13 16:38 购买,金牌会员,北京,
2012-02-13 16:38 购买,金牌会员,北京,
2012-01-09 15:07 购买,钻石会员,上海,
2012-01-04 09:01 购买,银牌会员,河南,
2012-01-21 08:22 购买,金牌会员,北京,
2011-10-19 13:20 购买,金牌会员,陕西,
2012-02-24 13:02 购买,金牌会员,福建,
2012-02-12 00:56 购买,银牌会员,广东,
2012-01-28 10:51 购买,钻石会员,江苏,
2012-02-20 19:57 购买,银牌会员,北京,
2012-02-16 16:25 购买,银牌会员,北京,
2011-11-02 10:26 购买,钻石会员,江苏,
2011-12-09 16:41 购买,钻石会员,安徽,
2012-02-20 14:07 购买,钻石会员,北京,
2012-02-21 18:39 购买,银牌会员,四川,
2012-02-09 14:49 购买,钻石会员,海南,
2012-02-12 20:22 购买,钻石会员,江苏,
2012-02-13 12:19 购买,银牌会员,河南,
2011-11-02 10:44 购买,钻石会员,广东,
2012-02-21 23:11 购买,钻石会员,云南,
2012-02-13 12:33 购买,金牌会员,北京,
2011-10-09 17:23 购买,铜牌会员,广东,
2012-02-17 20:13 购买,金牌会员,北京,
2011-11-01 11:57 购买,银牌会员,重庆,
2012-01-29 10:56 购买,钻石会员,浙江,
2012-02-18 19:10 购买,银牌会员,广东,来自京东Android客户端
2012-02-11 15:16 购买,银牌会员,广东,
2012-02-16 16:46 购买,银牌会员,广东,
2011-12-03 17:39 购买,钻石会员,福建,
2012-02-18 17:21 购买,钻石会员,四川,
2012-02-09 16:22 购买,铜牌会员,河南,
2012-02-20 22:11 购买,金牌会员,北京,
2012-02-09 10:09 购买,铜牌会员,浙江,
2012-02-17 19:12 购买,钻石会员,广东,
2012-02-14 11:54 购买,银牌会员,北京,
2012-02-13 00:52 购买,铜牌会员,江苏,
2012-02-18 22:04 购买,金牌会员,上海,
2012-01-14 17:58 购买,金牌会员,北京,
2011-10-15 20:51 购买,金牌会员,北京,
2011-12-11 02:44 购买,铜牌会员,山东,
2011-09-15 21:54 购买,铜牌会员,山东,
2011-08-23 04:48 购买,铜牌会员,山东,
2012-02-02 10:25 购买,金牌会员,上海,
2012-02-06 09:00 购买,银牌会员,北京,
2011-08-21 15:46 购买,钻石会员,吉林,
2012-02-15 15:24 购买,钻石会员,四川,
2012-02-06 10:18 购买,铜牌会员,上海,来自京东iPhone客户端
2012-01-29 10:29 购买,铜牌会员,黑龙江,
2012-02-04 16:30 购买,银牌会员,山东,
2012-01-29 16:49 购买,钻石会员,北京,
2012-02-12 12:55 购买,金牌会员,上海,来自京东Android客户端
2012-02-12 21:53 购买,银牌会员,江苏,
2011-12-05 20:41 购买,钻石会员,北京,
2012-02-07 09:31 购买,金牌会员,云南,
2012-01-24 14:41 购买,金牌会员,江苏,
2012-02-10 15:16 购买,钻石会员,上海,
2012-02-12 12:55 购买,银牌会员,上海,
2012-02-12 15:26 购买,金牌会员,上海,
2012-02-08 22:00 购买,银牌会员,江苏,
2012-01-26 22:06 购买,金牌会员,北京,
2011-12-30 11:17 购买,金牌会员,北京,
2012-01-13 10:47 购买,钻石会员,北京,
2012-02-03 13:12 购买,钻石会员,广东,
2011-12-30 20:15 购买,银牌会员,天津,
2012-02-09 17:14 购买,金牌会员,上海,
2012-02-06 16:56 购买,金牌会员,云南,
2012-01-21 15:25 购买,钻石会员,四川,
2012-02-04 09:01 购买,银牌会员,河北,
2012-02-04 12:21 购买,钻石会员,江苏,
2012-02-07 15:35 购买,金牌会员,上海,
2012-02-09 10:51 购买,金牌会员,上海,
2012-02-08 18:01 购买,钻石会员,上海,
2012-02-03 21:31 购买,钻石会员,北京,
2012-01-11 20:31 购买,钻石会员,湖北,
2011-10-16 18:25 购买,钻石会员,北京,
2011-11-01 11:49 购买,金牌会员,北京,
2012-02-05 14:14 购买,银牌会员,福建,
2011-09-22 04:12 购买,钻石会员,广东,
2011-09-04 22:23 购买,钻石会员,广东,
2012-02-01 22:58 购买,钻石会员,上海,
2012-01-28 12:04 购买,铜牌会员,江苏,
2012-02-02 00:27 购买,钻石会员,天津,
2012-02-06 16:22 购买,金牌会员,湖南,
2012-01-28 11:43 购买,金牌会员,福建,
2012-02-05 01:09 购买,钻石会员,江苏,
2012-01-28 22:38 购买,银牌会员,北京,
2012-02-05 21:06 购买,金牌会员,北京,
2012-01-19 09:03 购买,金牌会员,浙江,
2012-02-05 10:06 购买,银牌会员,江苏,
2011-12-22 19:19 购买,钻石会员,江苏,
2011-10-05 11:20 购买,钻石会员,广东,
2012-02-04 10:16 购买,钻石会员,江苏,
2012-02-01 10:00 购买,银牌会员,云南,
2011-11-02 11:07 购买,金牌会员,湖北,
2012-01-14 19:17 购买,钻石会员,北京,
2012-01-14 18:24 购买,银牌会员,北京,
2012-01-11 19:31 购买,金牌会员,湖南,
2011-11-26 11:26 购买,钻石会员,河南,来自京东Android客户端
2012-02-03 13:15 购买,银牌会员,安徽,
2012-01-21 00:56 购买,钻石会员,北京,
2011-09-28 23:08 购买,金牌会员,北京,
2011-11-02 11:37 购买,金牌会员,江西,
2011-12-03 00:32 购买,金牌会员,安徽,
2012-02-01 01:03 购买,银牌会员,广东,
2012-01-15 21:08 购买,钻石会员,北京,
2012-01-14 11:24 购买,铜牌会员,浙江,
2012-01-09 17:01 购买,铜牌会员,吉林,
2012-01-15 14:29 购买,金牌会员,江苏,
2012-01-30 20:40 购买,银牌会员,北京,
2011-12-31 11:21 购买,金牌会员,山西,
2012-01-18 11:48 购买,钻石会员,北京,
2012-01-28 10:43 购买,金牌会员,北京,
2012-01-26 23:08 购买,钻石会员,江苏,
2012-01-28 12:45 购买,铜牌会员,安徽,
2012-01-09 15:34 购买,银牌会员,北京,
2012-01-25 22:19 购买,银牌会员,江苏,
2012-01-11 22:46 购买,金牌会员,四川,
2012-01-11 11:11 购买,金牌会员,北京,
2012-01-14 13:37 购买,金牌会员,北京,
2012-01-29 00:41 购买,金牌会员,北京,
2011-12-13 23:50 购买,银牌会员,天津,
2011-12-06 19:52 购买,钻石会员,广东,
2012-01-27 23:05 购买,钻石会员,北京,
2012-01-15 14:40 购买,金牌会员,北京,
2012-01-16 15:58 购买,钻石会员,天津,
2012-01-23 20:43 购买,钻石会员,北京,
2012-01-25 21:37 购买,银牌会员,北京,
2012-01-25 20:45 购买,钻石会员,四川,
2011-12-25 12:32 购买,银牌会员,甘肃,
2012-01-27 17:55 购买,银牌会员,北京,
2012-01-25 21:37 购买,金牌会员,上海,
2012-01-23 13:18 购买,钻石会员,四川,
2012-01-26 17:52 购买,金牌会员,北京,
2011-11-02 10:30 购买,银牌会员,辽宁,
2011-12-13 10:27 购买,钻石会员,西藏,
2011-12-15 23:32 购买,钻石会员,北京,
2012-01-12 22:32 购买,钻石会员,云南,
2012-01-15 20:06 购买,金牌会员,北京,
2012-01-13 21:57 购买,金牌会员,江苏,
2012-01-19 10:02 购买,金牌会员,北京,
2011-12-23 11:26 购买,银牌会员,江苏,
2012-01-12 17:35 购买,钻石会员,北京,
2012-01-21 16:09 购买,金牌会员,北京,
2012-01-13 08:29 购买,钻石会员,上海,
2012-01-20 11:30 购买,金牌会员,北京,
2011-12-20 22:48 购买,金牌会员,上海,
2012-01-01 20:34 购买,钻石会员,贵州,
2011-07-28 13:21 购买,金牌会员,北京,
2011-11-02 09:58 购买,钻石会员,广东,
2012-01-16 17:43 购买,铜牌会员,江苏,来自京东Android客户端
2012-01-17 09:46 购买,钻石会员,北京,
2012-01-05 20:45 购买,钻石会员,黑龙江,
2012-01-09 20:42 购买,金牌会员,北京,
2012-01-03 21:32 购买,铜牌会员,江西,
2012-01-17 12:44 购买,金牌会员,山东,
2011-12-03 21:53 购买,钻石会员,上海,
2012-01-16 11:52 购买,金牌会员,上海,
2012-01-15 21:18 购买,铜牌会员,山西,
2012-01-15 20:52 购买,钻石会员,江苏,
2012-01-12 17:47 购买,金牌会员,黑龙江,
2012-01-15 14:19 购买,金牌会员,江苏,
2012-01-16 12:23 购买,钻石会员,北京,
2012-01-16 12:49 购买,钻石会员,北京,
2012-01-08 18:43 购买,钻石会员,北京,
2011-12-03 21:08 购买,钻石会员,重庆,
2012-01-12 10:01 购买,金牌会员,河北,
2011-11-01 12:00 购买,铜牌会员,河南,
2012-01-13 20:09 购买,钻石会员,江苏,
2012-01-12 14:46 购买,钻石会员,上海,
2012-01-05 00:45 购买,钻石会员,辽宁,
2012-01-06 09:19 购买,金牌会员,上海,
2011-09-19 22:25 购买,钻石会员,天津,
2011-12-21 11:37 购买,钻石会员,广东,
2011-12-23 22:03 购买,银牌会员,山东,
2012-01-08 21:00 购买,铜牌会员,上海,
2011-12-08 16:33 购买,金牌会员,黑龙江,
2012-01-01 16:03 购买,银牌会员,山东,
2011-12-09 23:16 购买,钻石会员,北京,
2012-01-03 01:06 购买,银牌会员,江苏,
2011-12-11 11:22 购买,金牌会员,辽宁,来自京东Android客户端
2011-12-22 16:40 购买,金牌会员,辽宁,
2011-12-07 21:13 购买,钻石会员,天津,
2011-12-30 21:51 购买,金牌会员,浙江,
2012-01-05 15:50 购买,金牌会员,上海,
2012-01-03 16:34 购买,钻石会员,天津,
2011-12-25 15:38 购买,金牌会员,黑龙江,
2011-09-23 09:51 购买,钻石会员,云南,
2011-12-24 23:50 购买,金牌会员,黑龙江,
2011-12-06 08:26 购买,金牌会员,辽宁,
2012-01-03 09:35 购买,钻石会员,北京,
2011-12-11 18:54 购买,钻石会员,重庆,
2012-01-03 20:48 购买,银牌会员,北京,
2011-12-24 16:46 购买,钻石会员,河北,
2012-01-03 23:50 购买,银牌会员,广东,
2011-12-06 19:22 购买,银牌会员,浙江,
2011-12-24 22:04 购买,金牌会员,上海,
2011-12-16 02:37 购买,钻石会员,上海,
2011-12-26 18:59 购买,金牌会员,四川,
2012-01-01 01:12 购买,银牌会员,福建,
2011-11-02 11:16 购买,钻石会员,浙江,
2012-01-01 05:22 购买,银牌会员,浙江,
2011-12-30 14:42 购买,金牌会员,北京,
2011-12-26 16:19 购买,银牌会员,湖北,
2011-10-04 10:04 购买,银牌会员,河南,
2011-12-20 15:29 购买,铜牌会员,湖南,
2011-12-12 11:35 购买,钻石会员,北京,
2011-12-07 10:55 购买,银牌会员,山西,
2011-11-02 11:11 购买,钻石会员,上海,
2011-12-29 19:25 购买,钻石会员,江苏,
2011-12-02 18:19 购买,金牌会员,甘肃,
2011-11-13 23:53 购买,钻石会员,山东,
2011-11-02 10:50 购买,钻石会员,北京,
2011-12-21 19:00 购买,银牌会员,河南,
2011-12-12 21:50 购买,银牌会员,天津,
2011-12-24 23:21 购买,金牌会员,四川,
2011-11-29 00:58 购买,钻石会员,上海,
2011-11-02 10:38 购买,银牌会员,上海,
2011-12-05 22:50 购买,银牌会员,天津,
2011-12-22 20:47 购买,金牌会员,辽宁,
2011-12-09 13:37 购买,钻石会员,四川,
2011-12-06 19:41 购买,金牌会员,陕西,
2011-12-27 17:45 购买,金牌会员,上海,
2011-12-25 15:39 购买,银牌会员,上海,
2011-12-24 22:26 购买,金牌会员,北京,
2011-12-21 22:47 购买,钻石会员,上海,
2011-12-26 00:15 购买,钻石会员,北京,
2011-12-16 21:47 购买,铜牌会员,甘肃,来自京东Android客户端
2011-11-02 11:11 购买,钻石会员,北京,
2011-12-06 20:54 购买,钻石会员,上海,
2011-12-25 13:53 购买,金牌会员,北京,
2011-11-12 13:03 购买,银牌会员,吉林,
2011-10-07 21:43 购买,钻石会员,四川,
2011-12-10 11:45 购买,银牌会员,广东,
2011-11-25 15:21 购买,铜牌会员,河南,
2011-12-07 20:39 购买,银牌会员,山东,
2011-12-11 16:45 购买,银牌会员,北京,
2011-12-02 12:09 购买,金牌会员,河北,
2011-12-10 16:33 购买,钻石会员,江苏,
2011-12-11 18:30 购买,钻石会员,江苏,
2011-12-16 13:34 购买,钻石会员,贵州,
2011-11-09 18:17 购买,银牌会员,北京,
2011-10-25 22:49 购买,金牌会员,山东,
2011-12-18 21:43 购买,银牌会员,天津,
2011-09-21 08:13 购买,钻石会员,天津,
2011-12-18 00:52 购买,钻石会员,北京,
2011-11-12 13:11 购买,银牌会员,辽宁,
2011-12-18 00:14 购买,钻石会员,江苏,
2011-12-07 01:30 购买,钻石会员,北京,
2011-12-11 11:49 购买,钻石会员,河北,
2011-08-30 16:39 购买,钻石会员,广东,
2011-12-11 23:02 购买,银牌会员,河南,
2011-11-02 09:59 购买,钻石会员,北京,
2011-12-13 15:21 购买,钻石会员,内蒙古,
2011-10-20 16:39 购买,金牌会员,北京,
2011-12-06 09:38 购买,金牌会员,陕西,
2011-12-07 14:43 购买,钻石会员,海南,
2011-12-05 23:12 购买,钻石会员,北京,
2011-11-14 09:51 购买,钻石会员,北京,
2011-12-14 16:53 购买,金牌会员,广东,
2011-11-02 10:14 购买,金牌会员,江西,
2011-12-08 21:25 购买,银牌会员,湖北,
2011-12-11 13:54 购买,金牌会员,河北,
2011-09-28 09:45 购买,铜牌会员,山东,
2011-12-08 13:39 购买,金牌会员,湖北,
2011-12-11 14:33 购买,钻石会员,上海,
2011-12-08 22:03 购买,金牌会员,辽宁,
2011-11-19 22:21 购买,钻石会员,北京,
2011-12-03 10:54 购买,钻石会员,上海,
2011-12-10 23:54 购买,金牌会员,上海,
2011-06-18 13:34 购买,铜牌会员,陕西,
2011-11-23 10:44 购买,钻石会员,江苏,
2011-11-28 09:37 购买,金牌会员,江苏,
2011-08-05 12:26 购买,金牌会员,上海,
2011-11-02 09:59 购买,钻石会员,北京,
2011-12-06 20:18 购买,钻石会员,湖南,
2011-12-06 12:32 购买,钻石会员,上海,
2011-12-07 15:23 购买,金牌会员,广东,
2011-12-08 23:15 购买,金牌会员,上海,
2011-12-09 20:41 购买,金牌会员,上海,
